time,step-size,{ether}.ether.receiver,{sender}.sender.out
0.0,0.0,,
5.0E-5,5.0E-5,[],mk_(0, 9, 3)
0.1,0.09995000000000001,[mk_(0, 9, 3)],mk_(2, 9, 5)
0.2,0.1,[mk_(0, 9, 3)],mk_(4, 9, 5)
0.3,0.09999999999999998,[mk_(2, 9, 5),mk_(4, 9, 5)],mk_(9, 6, 4)
0.4,0.10000000000000003,[mk_(2, 9, 5),mk_(4, 9, 5)],mk_(6, 7, 1)
0.5,0.09999999999999998,[mk_(9, 6, 4),mk_(6, 7, 1)],mk_(0, 3, 0)
0.6,0.09999999999999998,[mk_(9, 6, 4),mk_(6, 7, 1)],mk_(5, 4, 9)
0.7,0.09999999999999998,[mk_(0, 3, 0),mk_(5, 4, 9)],mk_(7, 4, 4)
0.8,0.10000000000000009,[mk_(0, 3, 0),mk_(5, 4, 9)],mk_(7, 4, 6)
0.9,0.09999999999999998,[mk_(7, 4, 4),mk_(7, 4, 6)],mk_(7, 7, 1)
