time,step-size,{ether}.ether.receiver,{sender}.sender.out
0.0,0.0,,
5.0E-5,5.0E-5,[],mk_(5, 4, 0)
0.1,0.09995000000000001,[mk_(5, 4, 0)],mk_(4, 7, 7)
0.2,0.1,[mk_(5, 4, 0)],mk_(6, 8, 8)
0.3,0.09999999999999998,[mk_(4, 7, 7),mk_(6, 8, 8)],mk_(1, 0, 0)
0.4,0.10000000000000003,[mk_(4, 7, 7),mk_(6, 8, 8)],mk_(0, 6, 1)
0.5,0.09999999999999998,[mk_(1, 0, 0),mk_(0, 6, 1)],mk_(3, 7, 9)
0.6,0.09999999999999998,[mk_(1, 0, 0),mk_(0, 6, 1)],mk_(7, 1, 4)
0.7,0.09999999999999998,[mk_(3, 7, 9),mk_(7, 1, 4)],mk_(6, 9, 3)
0.8,0.10000000000000009,[mk_(3, 7, 9),mk_(7, 1, 4)],mk_(3, 7, 5)
0.9,0.09999999999999998,[mk_(6, 9, 3),mk_(3, 7, 5)],mk_(8, 3, 0)
