time,step-size,{ether}.ether.receiver,{sender}.sender.out
0.0,0.0,,
5.0E-5,5.0E-5,[],mk_(7, 1, 2)
0.1,0.09995000000000001,[mk_(7, 1, 2)],mk_(1, 6, 9)
0.2,0.1,[mk_(7, 1, 2)],mk_(1, 4, 1)
0.3,0.09999999999999998,[mk_(1, 6, 9),mk_(1, 4, 1)],mk_(7, 3, 1)
0.4,0.10000000000000003,[mk_(1, 6, 9),mk_(1, 4, 1)],mk_(8, 3, 5)
0.5,0.09999999999999998,[mk_(7, 3, 1),mk_(8, 3, 5)],mk_(0, 4, 7)
0.6,0.09999999999999998,[mk_(7, 3, 1),mk_(8, 3, 5)],mk_(3, 2, 5)
0.7,0.09999999999999998,[mk_(0, 4, 7),mk_(3, 2, 5)],mk_(1, 3, 1)
0.8,0.10000000000000009,[mk_(0, 4, 7),mk_(3, 2, 5)],mk_(5, 1, 9)
0.9,0.09999999999999998,[mk_(1, 3, 1),mk_(5, 1, 9)],mk_(3, 4, 8)
